Type.hybrid.1,MMI.hybrid,Replicate,SampleDate,StationID
Stressed,0.845034987,1,6.28.10,SMC01694
Stressed,0.617077433,1,6.8.10,SMC01716
Intermediate,0.840926922,1,5.28.09,SMC01717
Stressed,0.806706207,1,6.30.10,SMC01726
Stressed,0.898075778,1,5.21.14,SMC01748
Stressed,0.727900524,1,6.3.09,SMC01748
Stressed,0.425530582,1,7.11.12,SMC01772
Intermediate,0.991947298,1,6.13.11,SMC01808
Stressed,0.590484298,1,6.9.10,SMC01814
Stressed,0.584247028,1,6.21.12,SMC01824
Stressed,0.742287343,1,5.28.09,SMC01860
Stressed,0.728313856,1,7.9.13,SMC01881
Stressed,0.741439423,2,7.9.13,SMC01881
Stressed,0.658907551,1,7.16.12,SMC01902
Intermediate,0.735119685,1,6.9.09,SMC01909
Intermediate,0.734199153,1,7.10.14,SMC01909
Stressed,0.60145806,1,7.12.12,SMC01912
Stressed,0.630958106,1,7.12.11,SMC01923
Stressed,0.572211171,1,6.15.12,SMC01934
Stressed,0.740727556,1,5.21.14,SMC01960
Stressed,0.679919273,1,6.23.10,SMC01960
Stressed,0.7188282,1,6.8.10,SMC01962
Stressed,0.734030253,1,7.17.14,SMC01962
Stressed,0.542954921,1,6.7.10,SMC01972
Reference,1.004851655,1,7.14.11,SMC01979
Stressed,0.908800408,1,6.15.12,SMC01987
Stressed,0.782762251,2,6.15.12,SMC01987
Stressed,0.37165389,1,5.21.09,SMC01990
Stressed,0.840916782,1,7.8.14,SMC01990
Stressed,0.435620544,1,5.26.09,SMC02006
Stressed,0.714935898,1,7.12.12,SMC02028
Stressed,0.660393244,1,6.3.10,SMC02059
Stressed,0.730260373,2,6.3.10,SMC02059
Intermediate,1.107068534,1,7.17.12,SMC02075
Intermediate,0.80008987,1,6.14.11,SMC02088
Intermediate,0.909752697,1,6.14.11,SMC02092
Stressed,0.723673177,1,7.5.11,SMC02123
Stressed,1.056168728,1,5.19.14,SMC02127
Stressed,0.744471429,1,6.4.09,SMC02127
Reference,1.007342486,1,7.17.12,SMC02139
Intermediate,0.635403094,1,7.19.11,SMC02145
Intermediate,0.85620253,1,6.7.10,SMC02167
Stressed,0.638984374,1,7.19.11,SMC02206
Stressed,0.755728892,1,5.29.13,SMC02208
Stressed,0.69178244,1,6.23.09,SMC02228
Stressed,0.459240646,1,6.3.13,SMC02232
Stressed,0.775116964,1,6.30.10,SMC02270
Stressed,0.786718218,1,7.15.13,SMC02302
Stressed,0.694005039,1,6.23.14,SMC02366
Stressed,0.646139879,1,7.20.11,SMC02417
Intermediate,0.715179972,1,5.28.09,SMC02436
Stressed,0.395358168,1,6.30.11,SMC02452
Intermediate,0.594598655,1,5.31.10,SMC02457
Reference,0.93189294,1,6.22.11,SMC02464
Stressed,0.629736135,1,6.5.13,SMC02484
Stressed,0.637255411,2,6.5.13,SMC02484
Stressed,0.667978668,1,5.22.14,SMC02494
Stressed,0.470696987,1,6.29.11,SMC02536
Stressed,0.662340255,1,5.22.14,SMC02563
Stressed,0.679088224,1,6.24.10,SMC02563
Stressed,0.370100158,2,6.24.10,SMC02563
Intermediate,1.049243959,1,6.12.12,SMC02568
Intermediate,0.732364338,1,6.9.10,SMC02573
Reference,0.991278968,1,7.21.11,SMC02591
Stressed,0.63766168,1,6.15.10,SMC02622
Stressed,0.82209611,1,6.30.11,SMC02644
Stressed,0.562645213,1,6.23.09,SMC02656
Stressed,0.650146664,1,6.3.14,SMC02680
Intermediate,1.033597833,1,6.7.12,SMC02712
Stressed,0.696234026,1,6.30.14,SMC02718
Stressed,0.577067182,1,6.27.11,SMC02749
Stressed,0.578134742,1,6.20.11,SMC02804
Stressed,0.751300648,1,5.27.14,SMC02884
Stressed,0.739191313,2,5.27.14,SMC02884
Stressed,0.641921162,1,6.23.10,SMC02884
Stressed,0.750438966,1,8.2.11,SMC02902
Stressed,0.584458206,1,7.9.13,SMC02905
Intermediate,0.660592042,1,6.1.10,SMC02933
Stressed,0.556665596,1,6.18.13,SMC02936
Stressed,0.400664473,1,7.12.11,SMC02947
Reference,0.811210527,1,7.18.12,SMC02972
Intermediate,1.409057736,1,7.25.14,SMC02976
Intermediate,0.987579961,1,7.27.10,SMC02976
Stressed,0.728752174,1,6.23.10,SMC02984
NA,1.015188407,1,6.12.14,SMC02988
Stressed,0.779570413,1,6.11.14,SMC02996
Stressed,0.878673445,1,6.13.13,SMC03011
Intermediate,0.681963773,1,7.26.11,SMC03110
Stressed,0.67459051,1,6.2.10,SMC03133
Intermediate,0.994274362,1,7.27.11,SMC03216
Stressed,0.622151322,1,7.11.12,SMC03222
Reference,1.047183412,1,6.28.11,SMC03234
Stressed,0.622935459,1,5.27.14,SMC03268
Stressed,0.63089291,1,5.28.09,SMC03268
Reference,1.097815789,1,8.11.11,SMC03280
Stressed,0.763334226,1,6.29.11,SMC03304
Intermediate,0.735808927,1,7.8.13,SMC03401
Intermediate,0.718326822,1,7.2.12,SMC03438
Reference,0.948755699,1,6.13.12,SMC03452
Intermediate,0.780120776,1,7.15.14,SMC03510
Intermediate,0.586602432,1,7.21.11,SMC03510
Stressed,0.453127634,1,6.11.13,SMC03523
Stressed,0.603589133,2,6.11.13,SMC03523
Intermediate,0.699154705,1,6.1.10,SMC03533
Stressed,0.669953831,1,6.2.10,SMC03687
Stressed,0.887250984,1,7.6.12,SMC03737
Stressed,0.519047059,1,7.5.12,SMC03929
Stressed,0.616752469,1,7.11.11,SMC03971
Intermediate,1.071402164,1,6.18.12,SMC03984
Stressed,0.648904009,1,6.29.11,SMC03988
Intermediate,1.037890676,1,7.30.12,SMC04000
Stressed,0.616776287,1,6.19.12,SMC04008
Intermediate,0.90563372,1,5.14.09,SMC04047
Stressed,0.654181718,1,5.27.09,SMC04054
Stressed,0.505976358,1,7.9.12,SMC04121
Stressed,0.676153948,1,6.11.12,SMC04132
Stressed,0.614680473,2,6.11.12,SMC04132
Intermediate,0.820175525,1,7.26.11,SMC04134
Intermediate,0.873669559,1,6.11.09,SMC04175
Reference,0.969801901,1,7.11.12,SMC04204
Intermediate,1.048805692,1,6.11.09,SMC04239
Stressed,0.745613252,1,7.11.13,SMC04294
Stressed,0.57507495,1,6.17.09,SMC04308
Reference,1.131139715,1,5.19.14,SMC04383
Reference,1.002456621,1,6.9.10,SMC04383
Intermediate,0.804876651,1,6.11.09,SMC04399
Intermediate,1.045536591,1,7.25.11,SMC04426
Stressed,0.625764863,1,7.19.13,SMC04441
Reference,0.936948448,1,7.9.13,SMC04524
Stressed,0.655441709,1,7.11.12,SMC04532
Intermediate,0.800072507,1,7.8.14,SMC04600
Intermediate,0.736911281,1,7.16.14,SMC04661
Intermediate,0.868965927,1,7.18.11,SMC04661
Intermediate,0.928582066,1,7.25.11,SMC04682
Stressed,0.671713199,1,6.23.09,SMC04749
Stressed,0.579427133,1,5.21.14,SMC04756
Stressed,0.68000558,1,7.7.10,SMC04756
Reference,0.789352223,1,7.14.11,SMC04795
Stressed,0.924600806,1,7.11.13,SMC04806
Intermediate,1.024748404,1,6.6.12,SMC04880
Stressed,0.687209485,1,7.12.10,SMC04932
Stressed,0.740890457,1,7.12.13,SMC04934
Intermediate,0.858392416,1,7.1.13,SMC04972
Intermediate,0.819920203,1,7.15.13,SMC05020
Stressed,0.804678153,1,5.7.14,SMC05109
Stressed,0.724978824,2,5.7.14,SMC05109
Stressed,0.691918668,1,6.23.09,SMC05109
Intermediate,0.912528858,1,7.10.12,SMC05146
Stressed,0.618314481,1,6.22.11,SMC05165
Stressed,0.845333977,2,7.12.11,SMC05165
Intermediate,0.855008237,1,7.6.11,SMC05199
Stressed,0.783096676,1,7.2.12,SMC05230
Reference,0.724184836,1,6.10.10,SMC05243
Intermediate,1.120030436,1,6.26.12,SMC05296
Stressed,0.340168126,1,6.11.12,SMC05332
Stressed,0.50830901,1,6.15.12,SMC05379
Intermediate,0.928154818,1,7.28.11,SMC05402
Reference,1.110529406,1,7.21.11,SMC05407
Stressed,0.560944935,1,6.10.10,SMC05423
Stressed,0.753750101,1,6.30.11,SMC05524
Stressed,0.842492585,1,6.12.13,SMC05567
Intermediate,0.942680665,1,6.17.13,SMC05640
Stressed,0.60359895,1,6.26.14,SMC05694
Stressed,0.65670006,1,6.7.10,SMC05702
Intermediate,0.889604885,1,5.29.14,SMC05759
Intermediate,0.668847278,1,6.21.10,SMC05759
Stressed,0.463568347,1,6.19.12,SMC05764
Reference,1.192470935,1,6.18.13,SMC05848
Stressed,0.402960231,1,6.19.12,SMC05956
Intermediate,1.030211984,1,7.1.13,SMC05968
Stressed,0.425629091,1,6.17.10,SMC06019
Stressed,0.666009588,1,6.11.12,SMC06036
Intermediate,0.90688675,1,6.17.13,SMC06044
Stressed,1.013888673,1,6.26.13,SMC06079
Stressed,0.876866549,2,6.26.13,SMC06079
NA,1.022730976,1,6.11.14,SMC06188
Intermediate,0.897605013,1,5.26.09,SMC06216
Intermediate,1.01993434,1,6.3.14,SMC06216
NA,1.084016318,1,6.12.14,SMC06252
Intermediate,0.983682049,1,7.8.13,SMC06288
Intermediate,0.929854952,1,7.17.12,SMC06298
Stressed,0.56384436,1,6.28.12,SMC06302
Stressed,0.711001653,1,6.10.13,SMC06356
Stressed,0.68101278,1,6.6.10,SMC06458
Reference,0.794274385,1,6.28.10,SMC06467
NA,0.915666164,1,7.9.14,SMC06496
Stressed,0.630380361,1,6.6.13,SMC06612
Stressed,0.62434531,1,7.1.10,SMC06653
Stressed,0.722455572,2,7.1.10,SMC06653
Stressed,0.821538374,1,6.6.10,SMC06714
Stressed,0.737029873,1,6.10.13,SMC06740
Intermediate,0.995201282,1,7.18.12,SMC06794
Intermediate,1.020092985,1,7.21.11,SMC06863
Intermediate,0.990070677,1,7.8.14,SMC06904
Stressed,0.747071169,1,7.16.12,SMC06918
Stressed,0.559104511,1,6.21.11,SMC07085
Stressed,0.725570309,1,7.12.12,SMC07126
NA,1.057045861,1,6.26.14,SMC07128
NA,1.081772168,1,6.3.14,SMC07128
NA,1.065460384,1,7.15.14,SMC07128
Stressed,0.555663381,1,6.6.13,SMC07828
Stressed,0.594472473,1,6.10.13,SMC08068
Stressed,0.142099707,1,6.28.12,SMC08094
Stressed,0.617205342,1,6.3.10,SMC08150
Stressed,0.703243674,1,7.8.14,SMC08150
Reference,1.203170432,1,6.22.11,SMC08157
Intermediate,0.67470513,1,5.19.14,SMC08335
Intermediate,0.982041373,1,6.11.15,SMC08335
Intermediate,0.917916252,1,7.7.10,SMC08335
Stressed,0.552261162,1,6.28.12,SMC08414
Stressed,0.602175562,1,6.8.10,SMC08426
Intermediate,1.036516258,1,6.21.12,SMC08655
Intermediate,0.630928262,1,6.6.13,SMC08660
Stressed,0.573575434,1,6.22.09,SMC08845
Stressed,0.650095799,1,6.27.13,SMC09091
Stressed,0.689871982,1,5.22.13,SMC09118
Intermediate,0.866469174,1,8.1.11,SMC09162
Stressed,0.648718412,1,7.13.12,SMC09174
Stressed,0.83358509,1,6.9.10,SMC09286
Intermediate,1.005216051,1,6.21.12,SMC09325
Intermediate,0.939471464,2,6.21.12,SMC09325
Reference,1.044371841,1,6.4.12,SMC09503
Intermediate,0.830731264,1,6.3.10,SMC09591
Stressed,0.971269041,1,4.21.15,SMC09698
Stressed,0.940931514,1,6.9.10,SMC09698
Intermediate,0.855094705,1,6.28.11,SMC10146
Stressed,0.784168813,1,6.24.10,SMC10189
Stressed,0.455583333,1,7.13.12,SMC10198
Stressed,0.681387464,1,7.1.10,SMC10685
Intermediate,0.778887167,1,6.26.13,SMC10756
Stressed,0.565726136,1,6.21.11,SMC11181
Intermediate,0.832175018,1,6.4.12,SMC11343
Intermediate,0.94252178,1,6.30.11,SMC11394
Intermediate,0.415381356,1,7.12.12,SMC11430
Stressed,0.695892829,1,5.13.15,SMC11581
Stressed,0.684212111,1,6.29.09,SMC11581
Stressed,0.660017005,2,6.29.09,SMC11581
Intermediate,0.48636819,1,6.21.12,SMC11593
Intermediate,1.154772503,1,6.9.10,SMC11727
Stressed,0.762203403,1,7.23.13,SMC12246
Stressed,0.669785283,1,6.27.11,SMC12862
Stressed,0.735157086,1,7.23.13,SMC13062
Stressed,0.530244372,1,6.4.13,SMC13187
Stressed,0.725828003,1,5.22.13,SMC13214
Intermediate,0.667805908,1,6.21.12,SMC13391
Intermediate,0.851182836,1,7.18.13,SMC13402
NA,0.760184327,1,5.27.14,SMC13508
Intermediate,0.776571346,1,6.24.15,SMC13508
Intermediate,0.658309993,1,7.12.10,SMC13508
Reference,0.837732527,1,6.4.12,SMC13599
Stressed,0.48005125,1,6.21.12,SMC13630
Stressed,0.879460266,1,6.13.13,SMC14099
Stressed,0.521573424,1,6.4.13,SMC14211
Stressed,0.606298588,1,7.11.12,SMC14218
Stressed,0.674483133,1,6.29.09,SMC15677
Stressed,0.465519472,1,6.28.12,SMC16045
Intermediate,0.856393762,1,6.16.15,SMC16169
Stressed,0.786708978,1,8.1.11,SMC16266
Intermediate,0.930804571,1,6.21.12,SMC16446
Stressed,0.730019061,1,6.18.10,SMC16832
Stressed,0.684639653,2,6.18.10,SMC16832
Intermediate,0.461588763,1,7.6.11,SMC16980
Stressed,0.502254503,1,6.23.14,SMC17432
Stressed,0.695410423,1,7.25.13,SMC17918
Stressed,0.98575386,1,6.24.13,SMC18046
Stressed,0.53260869,1,6.20.11,SMC18169
Reference,0.988298174,1,6.25.13,SMC18545
Stressed,0.539098746,1,7.16.12,SMC19228
Stressed,0.540249311,1,7.15.13,SMC19552
Stressed,0.957862486,1,6.12.13,SMC19669
Stressed,0.838873523,1,6.24.13,SMC19697
Reference,1.190221442,1,6.25.13,SMC19809
Intermediate,1.062981706,1,6.25.13,SMC19945
Stressed,0.587549216,1,6.18.10,SMC20032
Stressed,0.563209069,1,7.16.13,SMC20497
Stressed,0.825710187,1,6.11.13,SMC21069
Stressed,0.417100511,1,6.20.11,SMC21371
Stressed,0.661529428,1,6.21.10,SMC21822
Stressed,0.709846368,1,6.13.13,SMC21921
Stressed,0.68312959,2,6.13.13,SMC21921
Stressed,0.794506035,1,6.13.13,SMC22521
Stressed,0.87144074,1,7.16.13,SMC23495
Stressed,0.542811875,1,6.21.10,SMC24222
Stressed,0.616154129,1,6.28.12,SMC24921
Intermediate,1.10179193,1,6.30.11,SMC25288
Intermediate,0.806578446,1,5.12.09,SMC26288
Intermediate,0.701803145,1,7.16.13,SMC26694
Stressed,0.781876253,1,5.31.10,SMC26909
Stressed,0.826578122,1,5.31.10,SMC27709
Reference,1.064075868,1,6.25.12,SMC29064
Intermediate,0.83060339,1,6.3.10,SMC32718
Stressed,0.645688559,1,6.21.10,SMC32897
Stressed,0.904311705,1,6.11.13,SMC33179
Intermediate,0.885149666,1,6.24.10,SMC34888
Intermediate,0.840415101,1,6.10.10,SMC35697
Intermediate,1.159180938,1,6.25.12,SMC35837
Stressed,0.723391761,1,7.31.13,SMC37632
Stressed,0.589268405,1,6.12.13,SMC40887
Intermediate,1.123656259,1,6.24.09,SMCR8_124
Intermediate,0.945631947,1,7.7.09,SMCR8_184
Intermediate,1.155780707,1,6.22.09,SMCR8_218
Intermediate,0.877841604,1,7.6.09,SMCR8_219
Stressed,0.987256381,1,6.28.09,SMCR8_327
Reference,0.987898202,1,7.5.09,SMCR8_474
Intermediate,0.866256256,1,6.22.09,SMCR8_513
Stressed,0.714868111,1,6.30.09,SMCR8_572
Intermediate,0.970475375,1,6.28.09,SMCR8_600
Stressed,0.694134738,1,6.24.09,SMCR8_601
Stressed,0.93969219,1,7.1.09,SMCR8_605
Intermediate,0.78438627,1,6.29.09,SMCR8_613
Stressed,0.925389829,1,7.1.09,SMCR8_688
Stressed,0.886212611,2,7.1.09,SMCR8_688
Intermediate,0.956754951,1,6.26.07,SMDL1
Intermediate,0.481564173,1,10.7.07,SMRC1
Intermediate,0.567395242,1,11.5.08,SMRC1
Intermediate,0.631950727,1,6.16.08,SMRC1
Intermediate,0.716297832,1,6.5.07,SMRC1
Intermediate,0.813829068,1,7.7.10,SMRC1
Intermediate,0.568812506,1,6.12.07,SMSM2
Intermediate,0.79696029,1,6.24.07,SMST1
Reference,0.951554031,1,6.5.08,SQMC1
Intermediate,1.170760168,1,6.5.08,SQMZ1
Intermediate,0.905910149,1,5.15.08,SRSD1
Intermediate,0.688870672,1,6.17.08,SRSD2
Intermediate,0.667291297,1,6.17.08,SRSV1
Intermediate,0.645354546,1,6.12.08,SWHC1
Intermediate,1.049120685,1,6.11.08,SWJP1
Stressed,0.5961765,1,6.12.08,SWSW1
Intermediate,0.887198578,1,6.11.08,SWSW2
Intermediate,0.791562678,1,6.5.08,SYCH1
Intermediate,1.052871975,1,6.6.08,SYFG1
Intermediate,1.068932853,1,7.2.07,SYHC1
Reference,1.082966764,1,6.3.08,SYHC2
Intermediate,0.948637483,1,6.6.08,SYOS1
Intermediate,0.838845814,1,7.2.07,SYSY1
Reference,1.045131219,1,6.3.08,SYTQ1
Stressed,0.819019545,1,6.5.14,TC-DO
Intermediate,1.054021346,1,6.20.08,TCTC1
NA,0.885956823,1,6.27.07,TJCT2
Reference,1.158623732,1,6.13.07,TJKT1
NA,0.972113129,1,1.10.08,TJKT2
NA,1.130343496,1,1.20.08,TJKT2
NA,0.828190791,1,12.11.07,TJKT2
NA,0.998561354,1,12.21.07,TJKT2
NA,0.905514111,1,12.31.07,TJKT2
Intermediate,0.629369068,1,6.27.07,TJPC1
Intermediate,0.879369392,1,6.10.08,TJPC2
Intermediate,1.022842222,1,6.10.08,TJPC3
NA,0.954820973,1,6.17.07,VRBM1
Intermediate,0.915505737,1,6.18.07,VRLC1
Reference,1.210650595,1,11.4.08,VRMT3
Reference,1.220669428,1,6.17.07,VRMT3
Reference,1.300826414,1,6.17.08,VRMT3
Stressed,0.649438303,1,6.18.07,VRSA1
Intermediate,1.043612102,1,6.19.07,VRVR4
